author_tweet,username,name,created_at,text,likes,retweets
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",365unit,coupseud'etat,Sun Oct 26 05:10:32 +0000 2025,@aniesbaswedan Tau aja lagi pd101 😭😭😭😭😭😭😭😭😭😭😭😭 anak yang mana ini yang ngasih tau hehh 🫵,1,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",notsonice0906,it's me 💜💙 ⁷,Mon Oct 27 00:12:06 +0000 2025,"@aniesbaswedan keliatan tua nya, Pak 😭 sekarang ga ada lagi produce 101,ganti jadi boys planet. tunggu season 3 ya, 2029 kalau ga salah 🤣🤣",0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",eshalerika,🪸 Crazy Bee 🪸,Sun Oct 26 00:22:57 +0000 2025,@aniesbaswedan Bapak yang korban mnet bukan?,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",suprajimen,Ibu Lurah Daegu,Sun Oct 26 03:00:40 +0000 2025,"@aniesbaswedan Pantes selalu kena evil editing, cyberbullying. Ternyata ikut program m-nyet",1,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",valrentines,ren ⭑,Sun Oct 26 04:40:40 +0000 2025,@aniesbaswedan artinya pak anies ketua geng pengangguran se Indonesia maaf gugup,2,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",Hanhan_jen,한젠,Sun Oct 26 01:26:59 +0000 2025,"@aniesbaswedan Itu bapak top 1 nominasi ""Orang serba salah"" pak",1,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",anaheimbynicole,★bbie,Sun Oct 26 15:09:54 +0000 2025,@aniesbaswedan pak mau minta acc connect linkedin dong....,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",0fishcake,warga sipil,Sun Oct 26 04:25:01 +0000 2025,@aniesbaswedan KOK BISA TAU PRODUCE 101????? wkwkwkwkwk sekarang udah ganti boys planet pak namanya,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",febrixnx,febriana,Sun Oct 26 03:18:00 +0000 2025,@aniesbaswedan Itu artinya PENGANGGURAN NO.1 di Indonesia pak. Chukkae 👏,1,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",gidaryeonneunde,yyaf,Sun Oct 26 08:10:16 +0000 2025,"@aniesbaswedan Kena evil editing mulu, makanya hasil votenya mungiel??",1,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",robikn,ؘ,Sun Oct 26 00:19:34 +0000 2025,@aniesbaswedan produce 101 😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",hahihushella,shella🍉,Sun Oct 26 07:07:46 +0000 2025,"@aniesbaswedan Produce101 gak tuh.......

Ini kalo debut, screentime bisa aja byk karna center, tapi line distribution-nya kemungkinan besar dikasih seuprit",2,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",lunarthetix,lun 🇵🇸,Sun Oct 26 01:51:06 +0000 2025,@aniesbaswedan ini trainee yang banyak kena evil editing itu kah?,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",Ameliaaa134,Amelia || Vgen Comms Open,Sun Oct 26 06:25:07 +0000 2025,@aniesbaswedan Infokan tanggal debut pak,2,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",fifinsyakur,fifin fauziah,Sun Oct 26 00:25:00 +0000 2025,"@aniesbaswedan Yakin banyak yg vote,, kapan debut pak?",0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",furinabogor,eijicdefg,Sun Oct 26 00:29:34 +0000 2025,@aniesbaswedan selamat ya pak jadi center ngikut jejak jang wonyoung,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",kkrriiuukk,Tahu Walik,Sun Oct 26 01:17:46 +0000 2025,"@aniesbaswedan Kan bapak suaranya gaenak, gabisa nyanyi, mana mungkin 🙏🏽 sekedar mengingatkan.",2,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",biscuwits,ؘ,Sun Oct 26 05:09:06 +0000 2025,@aniesbaswedan Pakkkk random banget tiba tiba produce 😭😭😭😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",taehpucuk,aul ࣪𖤐,Sun Oct 26 01:10:13 +0000 2025,"@aniesbaswedan Pick gw nih, tapi kaga debut gegara sering kena evil editing",1,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",sheeneeworld,Sheenee✨,Sun Oct 26 01:34:03 +0000 2025,"@aniesbaswedan Ooh pantes member produce 101, orang kaga debut kena manip😭🤌",0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",wkunigami,midi.,Sun Oct 26 01:45:34 +0000 2025,@aniesbaswedan lahh?? bapak nonton produce 101? 😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",troides_helenaa,Helena 🦋🇵🇸🇮🇩,Sun Oct 26 02:06:44 +0000 2025,"@aniesbaswedan The way he mentioned Produce 101 comfortably like the program and the term are part of his routine things. 
🫰🫰",0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",woojinano,! Cha °🐇ˎˊ˗,Sun Oct 26 00:45:00 +0000 2025,@aniesbaswedan lucu banget jdi kangen wanna one 😔,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",wacanato,wacanato,Sun Oct 26 05:08:38 +0000 2025,"@aniesbaswedan Wkwkwkkwk
Yakin pasti dapet banyak evil editing dari ular",1,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",stroberienag,v,Sun Oct 26 00:45:53 +0000 2025,@aniesbaswedan PRODUCE 101 MENTIONED!!! 🗣️‼️,1,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",bym_slf,Ambathesley 💦,Sun Oct 26 02:26:25 +0000 2025,@aniesbaswedan Lucu lu kaya gitu? Lucu sih... semoga final line up nya ga rigged ya pak.,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",kakorrhaphiophb,DreamingStar 🇵🇸🇮🇩🇹🇼,Sun Oct 26 00:49:28 +0000 2025,@aniesbaswedan Belum debut dah bubar duluan unitnya 😔,2,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",flowdaisy__,daisy ☽̶☾ | #FUCKSM,Sun Oct 26 05:40:59 +0000 2025,@aniesbaswedan jujur jujuran tau priduce 101 dari mana 😭😭😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",kindasolitvde,vae,Sun Oct 26 00:21:39 +0000 2025,@aniesbaswedan bpk tau aja produce 101 😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",ratedpmh,',Sun Oct 26 02:01:26 +0000 2025,@aniesbaswedan Sudah saya vote tapi nggak debut. Sering kena evil editing kah pak? Kena vote manipulation juga?,2,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",bucinkerupuk,joki poster infografis ppt flipbook booklet dll,Sun Oct 26 00:30:34 +0000 2025,@aniesbaswedan fix jadi center,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",desseulah,Deㅅ ୧⍤⃝💦,Sun Oct 26 06:00:23 +0000 2025,@aniesbaswedan Jadi center pak tapi jangan nyanyi 🙏🏻,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",Ingesqu,Sora,Sun Oct 26 23:35:38 +0000 2025,@aniesbaswedan Tiba-tiba banget Produce 101 pak 😭😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",kakuchwo,ncep markocep,Sun Oct 26 00:17:45 +0000 2025,"@aniesbaswedan ni admin yg mana ini, ayo kita mucuwalan",0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",Baiedry,𑃑,Sun Oct 26 00:30:29 +0000 2025,@aniesbaswedan 😭 Jang Wonyoung???????,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",tyongwaipeu,ubi manis 🌹,Mon Oct 27 06:55:51 +0000 2025,@aniesbaswedan Si abah 😭😭😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",udahdebut,경,Mon Oct 27 06:58:04 +0000 2025,@aniesbaswedan Coba nyanyi pick me pak,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",ayampeunyet,Nina.,Sun Oct 26 00:17:03 +0000 2025,"@aniesbaswedan Oke keren, jadi kapan buka loker buat company barunya ya, Pak? Saya ingin memantaskan diri 🙏🏻",17,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",Hikari_Tamagoyo,Hikari Telor Dadar,Sun Oct 26 04:31:38 +0000 2025,"@aniesbaswedan Pak saya vote bapak kemaren, kapan debeutnya ya?",1,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",pinkyuberries,💁🏻‍♀️,Sun Oct 26 01:59:02 +0000 2025,@aniesbaswedan DEH APDETNYA😭 sampe2 produce 101 blio tau😭😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",swixxtyy,🥝,Sun Oct 26 03:18:06 +0000 2025,"@aniesbaswedan Bjir abaaahh produce 101 gatuh 😭
Abah mau jadi kang daniel kah apa kang anies wkwkwkwkwkw 🤣",2,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",haartmoo,Shaff🇵🇸,Sun Oct 26 00:56:02 +0000 2025,@aniesbaswedan pak Anies in his center era https://t.co/6lm6CbMyRH,5,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",diarini09,Rin,Sun Oct 26 01:47:37 +0000 2025,@aniesbaswedan Bapak kurang aegyo makanya kalah vote pas final😭😂,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",hiaobin,puyi,Sun Oct 26 00:59:47 +0000 2025,"@aniesbaswedan Pak, korban evil edit juga? 🙏",0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",letsaoleun,Scorpio✨,Sun Oct 26 01:27:18 +0000 2025,@aniesbaswedan saya mau vote kira2 debutnya kapan yaaa?,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",Ichann0909,Ichann,Sun Oct 26 01:04:01 +0000 2025,@aniesbaswedan Pak grub PD101 udah pada bubar😭🙏,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",loveihantaesan,hana,Sun Oct 26 06:04:32 +0000 2025,@aniesbaswedan oppa park ahn niese pick me pick me yaa nananana~,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",lovinmahiru,★,Sun Oct 26 16:48:05 +0000 2025,@aniesbaswedan bisa bisanya kepikiran produce 101,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",zzundae,lil,Sun Oct 26 10:00:31 +0000 2025,@aniesbaswedan kalo di produce emg wajar sih pak dapet nomor 1 tapi kena manipulasi voting dan evil editing😁🙏🏼,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",scatchzi,★,Sun Oct 26 00:13:24 +0000 2025,@aniesbaswedan tau tauan banget pak anies produce 101 😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",addictedtoherrr,biu,Sun Oct 26 03:16:06 +0000 2025,@aniesbaswedan produce 48 pak itu,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",allaboutikiw,arthur,Sun Oct 26 07:49:59 +0000 2025,@aniesbaswedan Coba nyanyi lagu pick me up pak,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",anesteshi,an,Sun Oct 26 05:43:38 +0000 2025,@aniesbaswedan final rank nya berapa pak? kok aku gatau ya? kena evil editing kah jadinya minim screentime?,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",grreentea_,juugo🍉 | bucin koumei mode,Sun Oct 26 01:26:13 +0000 2025,@aniesbaswedan Pak?? Bapak dulu nonton produce 101? Dikasih tau siapa? Dulu ngevote siapa?,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",innutopia,r,Sun Oct 26 04:12:19 +0000 2025,@aniesbaswedan AHAHHAHAHAHK KOK DIA TAU PRODUCE 101😭😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",Joniraka_,Raka,Sun Oct 26 01:50:55 +0000 2025,"@aniesbaswedan kebayang langsung nyanyi... pick me, pick me, pick me up... 🤣",0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",liyukinci,aly,Sun Oct 26 04:34:14 +0000 2025,@aniesbaswedan sy vote bapak tiap hari pak,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",tetehnyaxinlong,jiung lagi wts di 📌,Sun Oct 26 12:52:07 +0000 2025,@aniesbaswedan bapak sebenernya kemaren mau debut di ALD1 kan,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",jinny_jinny2,Idepinterest,Sun Oct 26 09:03:14 +0000 2025,@aniesbaswedan kasian abah kena evil editing mulu 😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",HariIniWinda,Wheeinda,Sun Oct 26 02:49:12 +0000 2025,"@aniesbaswedan Pak, tahu2an produce 101🤣🤣🤣",0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",glowinbeautyy,ismi 𐙚˙⋆.˚ ᡣ𐭩,Sun Oct 26 05:13:14 +0000 2025,@aniesbaswedan Dance nayana dong bah,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",braverybros,Birru,Sun Oct 26 05:09:15 +0000 2025,@aniesbaswedan Cepet debut pak,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",howdyhalla,Halla ♡,Sun Oct 26 12:44:21 +0000 2025,@aniesbaswedan Cieee masuk debut lineup. Congrats! 😭❤️,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",bonxbei,ma🌴🍉,Sun Oct 26 10:46:47 +0000 2025,@aniesbaswedan bah ih malu ih tp NAYANA DONG,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",kitto__O,🐈‍⬛🍝,Sun Oct 26 00:15:47 +0000 2025,@aniesbaswedan PAK TERIMAKASIH SUDAH LUCU DI PAGI HARI MINGGU INI 😭🙏,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",_starssbiee,naraa𓋜,Sun Oct 26 01:01:49 +0000 2025,@aniesbaswedan bapak mau jadi kaya jang wonyoung kah😭,2,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",nananiniminikyu,--- sal ---,Sun Oct 26 01:09:47 +0000 2025,@aniesbaswedan Kalo ikut produce101 bapak pasti paling sering kena evil editing 🙏😭,0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",lstfrwrks,Chipicipichapa,Sun Oct 26 00:55:37 +0000 2025,"@aniesbaswedan Abah: ""pick me pick me pick me up""🎤🎵",0,0
"Permisi, saya baru aktif lagi di LinkedIn setahun terakhir, ini maksudnya apa ya? Saya kira saya ikut Produce 101 tadi… 🙏🏼

https://t.co/DVfpx3zwR1 https://t.co/6ZFkjpy7EF",istriwmasdoy,sed,Sun Oct 26 01:20:31 +0000 2025,"@aniesbaswedan HAHAHAHAA LUCU JUGA BAPAK"" INI",0,0
